Date, AAPL, MSFT,BIDU
2021-11-10 00:00:00,,,161.55999755859375
2021-11-11 00:00:00,,,167.25999450683594
2021-11-12 00:00:00,,,170.57000732421875
2021-11-15 00:00:00,,,168.6699981689453
2021-11-16 00:00:00,,,171.27000427246094
2021-11-17 00:00:00,,,161.82000732421875
2021-11-18 00:00:00,,,154.36000061035156
2021-11-19 00:00:00,,,151.77000427246094
2021-11-22 00:00:00,,,147.80999755859375
2021-11-23 00:00:00,,,150.49000549316406
2021-11-24 00:00:00,,,151.38999938964844
2021-11-26 00:00:00,,,153.05999755859375
2021-11-29 00:00:00,,,150.2899932861328
2021-11-30 00:00:00,,,149.83999633789062
2021-12-01 00:00:00,,,148.8300018310547
2021-12-02 00:00:00,,,148.9600067138672
2021-12-03 00:00:00,,,137.38999938964844
2021-12-06 00:00:00,,,147.64999389648438
2021-12-07 00:00:00,,,149.88999938964844
2021-12-08 00:00:00,,,148.92999267578125
2021-12-09 00:00:00,,,148.69000244140625
2021-12-10 00:00:00,,,149.33999633789062
2021-12-13 00:00:00,,,144.5500030517578
2021-12-14 00:00:00,,,142.88999938964844
2021-12-15 00:00:00,,,141.41000366210938
2021-12-16 00:00:00,,,140.1699981689453
2021-12-17 00:00:00,,,142.08999633789062
2021-12-20 00:00:00,,,137.55999755859375
2021-12-21 00:00:00,,,144.82000732421875
2021-12-22 00:00:00,,,143.4600067138672
2021-12-23 00:00:00,,,144.1199951171875
2021-12-27 00:00:00,,,143.77000427246094
2021-12-28 00:00:00,,,140.8800048828125
2021-12-29 00:00:00,,,136.3000030517578
2021-12-30 00:00:00,,,150.61000061035156
2021-12-31 00:00:00,,,148.7899932861328
2022-01-03 00:00:00,,,149.10000610351562
2022-01-04 00:00:00,,,146.52999877929688
2022-01-05 00:00:00,,,143.8800048828125
2022-01-06 00:00:00,,,150.75
2022-01-07 00:00:00,,,153.3300018310547
2022-01-10 00:00:00,,,152.36000061035156
2022-01-11 00:00:00,,,156.6999969482422
2022-01-12 00:00:00,,,159.36000061035156
2022-01-13 00:00:00,,,152.50999450683594
2022-01-14 00:00:00,,,154.52999877929688
2022-01-18 00:00:00,,,152.94000244140625
2022-01-19 00:00:00,,,154.47999572753906
2022-01-20 00:00:00,,,162.02999877929688
2022-01-21 00:00:00,,,156.83999633789062
2022-01-24 00:00:00,,,149.0500030517578
2022-01-25 00:00:00,,,150.97000122070312
2022-01-26 00:00:00,,,148.3000030517578
2022-01-27 00:00:00,,,143.72999572753906
2022-01-28 00:00:00,,,146.52999877929688
2022-01-31 00:00:00,,,159.74000549316406
2022-02-01 00:00:00,,,161.10000610351562
2022-02-02 00:00:00,,,158.27000427246094
2022-02-03 00:00:00,,,154.32000732421875
2022-02-04 00:00:00,,,158.3800048828125
2022-02-07 00:00:00,,,155.60000610351562
2022-02-08 00:00:00,,,162.99000549316406
2022-02-09 00:00:00,,,166.6999969482422
2022-02-10 00:00:00,,,164.55999755859375
2022-02-11 00:00:00,,,160.63999938964844
2022-02-14 00:00:00,,,160.7899932861328
2022-02-15 00:00:00,,,166.86000061035156
2022-02-16 00:00:00,,,167.35000610351562
2022-02-17 00:00:00,,,166.39999389648438
2022-02-18 00:00:00,,,157.72000122070312
2022-02-22 00:00:00,,,151.6699981689453
2022-02-23 00:00:00,,,149.82000732421875
2022-02-24 00:00:00,,,151.1199951171875
2022-02-25 00:00:00,,,153.11000061035156
2022-02-28 00:00:00,,,152.44000244140625
2022-03-01 00:00:00,,,162.86000061035156
2022-03-02 00:00:00,,,160.57000732421875
2022-03-03 00:00:00,,,155.19000244140625
2022-03-04 00:00:00,,,147.25999450683594
2022-03-07 00:00:00,,,138.3699951171875
2022-03-08 00:00:00,,,136.82000732421875
2022-03-09 00:00:00,,,144.22999572753906
2022-03-10 00:00:00,,,135.16000366210938
2022-03-11 00:00:00,,,118.91999816894531
2022-03-14 00:00:00,,,108.97000122070312
2022-03-15 00:00:00,,,108.37999725341797
2022-03-16 00:00:00,,,150.8699951171875
2022-03-17 00:00:00,,,147.14999389648438
2022-03-18 00:00:00,,,149.0399932861328
2022-03-21 00:00:00,,,146.67999267578125
2022-03-22 00:00:00,,,154.58999633789062
2022-03-23 00:00:00,,,154.89999389648438
2022-03-24 00:00:00,,,150.61000061035156
2022-03-25 00:00:00,,,146.5399932861328
2022-03-28 00:00:00,,,147.4499969482422
2022-03-29 00:00:00,,,147.69000244140625
2022-03-30 00:00:00,,,143.8300018310547
2022-03-31 00:00:00,,,132.3000030517578
2022-04-01 00:00:00,,,140.97000122070312
2022-04-04 00:00:00,,,153.8000030517578
2022-04-05 00:00:00,,,144.6199951171875
2022-04-06 00:00:00,,,140.0
2022-04-07 00:00:00,,,135.7100067138672
2022-04-08 00:00:00,,,134.75999450683594
